word,sentiment
surpreendido,positive
aperfeiçoar,positive
precioso,positive
preferível,positive
intimidade,positive
misericórdia,positive
sexy,positive
desfrutar,positive
surpreendentemente,positive
estimula,positive
aventureiro,positive
merecer,positive
excepcionalmente,positive
aprimoramento,positive
floração,positive
amanhecer,positive
sinceramente,positive
trompete,positive
elegância,positive
humildade,positive
maravilhosa,positive
gentileza,positive
refinado,positive
versatilidade,positive
versátil,positive
guiar,positive
futurista,positive
zelo,positive
maravilhoso,positive
intencional,positive
atento,positive
afeto,positive
admirador,positive
verificável,positive
lindo,positive
proeminência,positive
liso,positive
qualificar,positive
celestial,positive
oásis,positive
agradecer,positive
progressista,positive
incrivelmente,positive
estimar,positive
animador,positive
elogio,positive
veloz,positive
distintivo,positive
ricamente,positive
apóia,positive
delicado,positive
perito,positive
prolífico,positive
devoto,positive
cortesia,positive
fast,positive
satisfaz,positive
grátis,positive
entusiasta,positive
eminente,positive
incondicional,positive
jóia,positive
calado,positive
simplificar,positive
robusto,positive
charme,positive
grandioso,positive
saudação,positive
enriquecer,positive
desejando,positive
tranquilo,positive
gratidão,positive
preferir,positive
eternidade,positive
cofre,positive
beneficente,positive
articular,positive
honrar,positive
seguramente,positive
habilidoso,positive
otimista,positive
boom,positive
navegável,positive
fresca,positive
afeição,positive
honestidade,positive
parabéns,positive
grato,positive
provando,positive
luxuoso,positive
equilibrado,positive
querida,positive
honesto,positive
seletivo,positive
inspirar,positive
estilizado,positive
redenção,positive
seduzir,positive
generosidade,positive
esperto,positive
estabilizar,positive
encantado,positive
admirar,positive
próspero,positive
ardente,positive
acolhimento,positive
virtuoso,positive
ousadia,positive
generoso,positive
terno,positive
encorajar,positive
gostei,positive
desejável,positive
fluente,positive
corajoso,positive
honrado,positive
adiar,positive
folga,positive
estimulando,positive
compreensível,positive
aspiração,positive
fielmente,positive
work,positive
triunfal,positive
respeitável,positive
impressionar,positive
encanto,positive
poupança,positive
ousado,positive
duradouro,positive
saliente,positive
impulsionar,positive
espontâneo,positive
goza,positive
satisfatório,positive
espanto,positive
brilhar,positive
uniformemente,positive
régio,positive
heróica,positive
formidável,positive
inesquecível,positive
convincente,positive
acalmar,positive
sincero,positive
orgulhoso,positive
luminoso,positive
complementa,positive
abraçar,positive
carismático,positive
transe,positive
admirável,positive
nítida,positive
contente,positive
gemas,positive
prodígio,positive
pacificamente,positive
articulado,positive
gema,positive
master,positive
aquecer,positive
excede,positive
felizmente,positive
suplementar,positive
progredir,positive
inofensivo,positive
afluência,positive
heróico,positive
impecável,positive
lucrativo,positive
indiscutível,positive
exaltação,positive
agrada,positive
favorecido,positive
good,positive
providência,positive
destreza,positive
ilimitado,positive
valente,positive
apreciável,positive
vibrante,positive
extraordinariamente,positive
previdência,positive
lisos,positive
glorioso,positive
fans,positive
prudente,positive
né,positive
varredura,positive
salvador,positive
divertimento,positive
genial,positive
surpreender,positive
macio,positive
Inspirado,positive
fascinante,positive
euforia,positive
cativante,positive
well,positive
radiante,positive
invencibilidade,positive
fervor,positive
apelar,positive
autorizar,positive
sinceridade,positive
silencioso,positive
vantajoso,positive
honesta,positive
tolerante,positive
exceder,positive
cooperativo,positive
áurea,positive
reconciliar,positive
prudência,positive
benéfico,positive
adorado,positive
modern,positive
reverência,positive
prestigioso,positive
motivados,positive
gozar,positive
consistentemente,positive
revival,positive
invencível,positive
trompetista,positive
lisas,positive
animar,positive
sublime,positive
otimismo,positive
licor,positive
maravilha,positive
empatia,positive
prosperar,positive
intriga,positive
precise,positive
elástico,positive
feat,positive
personalizado,positive
serenidade,positive
fundamentado,positive
festivo,positive
decente,positive
granizo,positive
topos,positive
entusiasmado,positive
generosa,positive
perseverança,positive
amável,positive
convenientemente,positive
consumado,positive
instruído,positive
farto,positive
sincera,positive
facilitado,positive
ávido,positive
incontestável,positive
fiança,positive
profusão,positive
grand,positive
confidente,positive
aprecia,positive
florescer,positive
impressiona,positive
genuíno,positive
construtivo,positive
entreter,positive
inestimável,positive
personalizar,positive
majestade,positive
soft,positive
materialista,positive
êxtase,positive
hot,positive
florescente,positive
adivinhar,positive
restituição,positive
inoxidável,positive
great,positive
vigilante,positive
vencimento,positive
óptimo,positive
pelúcia,positive
inflamável,positive
revitalizar,positive
refino,positive
quieto,positive
modéstia,positive
aurora,positive
remissão,positive
patriota,positive
iluminar,positive
áureo,positive
purificar,positive
ânsia,positive
eficientemente,positive
trunfo,positive
brisa,positive
encantada,positive
diligência,positive
tops,positive
satisfatoriamente,positive
patriótico,positive
irresistível,positive
intuitivo,positive
comodidade,positive
oportuno,positive
honroso,positive
bonus,positive
alavancar,positive
adorar,positive
available,positive
tranqüilidade,positive
gozo,positive
deslumbrante,positive
recomendar,positive
incomparável,positive
delicadeza,positive
polido,positive
majestoso,positive
harmonizar,positive
triunfante,positive
indubitavelmente,positive
enérgico,positive
stable,positive
aceso,positive
visionário,positive
pitoresco,positive
excitado,positive
sanar,positive
dócil,positive
premier,positive
motivar,positive
inquestionável,positive
inspiradora,positive
inigualável,positive
benfeitor,positive
arrojado,positive
revive,positive
soberba,positive
sedutor,positive
prometer,positive
doçura,positive
claridade,positive
atestar,positive
pros,positive
invejável,positive
confiando,positive
rosado,positive
retificação,positive
milagrosamente,positive
sensacional,positive
reafirmar,positive
inteligível,positive
greatest,positive
finamente,positive
solidez,positive
eloquência,positive
support,positive
magistral,positive
lead,positive
efervescência,positive
consolo,positive
eternos,positive
sucinto,positive
exuberância,positive
carinhoso,positive
better,positive
benevolente,positive
alegremente,positive
brincalhão,positive
habilmente,positive
cortês,positive
galã,positive
ardor,positive
brilhantemente,positive
comovente,positive
reestruturar,positive
apuradas,positive
ventilador,positive
benevolência,positive
aprimorada,positive
surreal,positive
fascinação,positive
agradecido,positive
eternas,positive
estábulo,positive
adaptativo,positive
trombeta,positive
ponderar,positive
charmoso,positive
fabuloso,positive
civilidade,positive
equidade,positive
almofada,positive
calouro,positive
redimir,positive
estranhar,positive
beneficiário,positive
sã,positive
gold,positive
infalível,positive
descontraído,positive
tenacidade,positive
satisfazendo,positive
elogiar,positive
adorável,positive
sereno,positive
sensato,positive
romanticamente,positive
harmonioso,positive
saudar,positive
fenomenal,positive
disparate,positive
survival,positive
requinte,positive
revolucionar,positive
pêssego,positive
works,positive
utilizável,positive
legível,positive
idealmente,positive
audível,positive
encorajamento,positive
amadurecer,positive
destemido,positive
legitimamente,positive
triunfar,positive
remediar,positive
reestruturado,positive
durável,positive
afirmativo,positive
empolgante,positive
desenvoltura,positive
delicioso,positive
predileto,positive
retrátil,positive
engenhoso,positive
nutrir,positive
inclinar,positive
destro,positive
confortavelmente,positive
apoiador,positive
admissível,positive
panorâmico,positive
eloquente,positive
sorrir,positive
louvável,positive
coeso,positive
privilegiar,positive
important,positive
perspicácia,positive
irreal,positive
esforçando,positive
alvorecer,positive
simplifica,positive
receptivo,positive
encantador,positive
altruísta,positive
tenaz,positive
sutilmente,positive
seduzido,positive
cumprimentar,positive
classic,positive
adaptável,positive
perspicaz,positive
indulgência,positive
alvorada,positive
strong,positive
infalibilidade,positive
enrolar,positive
refinar,positive
recompensar,positive
inequivocamente,positive
destinar,positive
requintado,positive
fraternal,positive
entusiasticamente,positive
mestria,positive
generosamente,positive
tremendamente,positive
tender,positive
louvar,positive
tranqüilo,positive
magnificência,positive
irrestrito,positive
gratificação,positive
vivamente,positive
gracioso,positive
espantoso,positive
lustre,positive
invulnerável,positive
deleite,positive
cool,positive
calorosamente,positive
sagacidade,positive
merecimento,positive
masters,positive
brilhando,positive
won,positive
calada,positive
subsidiar,positive
afiado,positive
sociável,positive
meticulosamente,positive
entusiasmada,positive
clear,positive
adocicado,positive
aderente,positive
vivaz,positive
ready,positive
progressive,positive
lúcido,positive
louvando,positive
empolgado,positive
eminência,positive
award,positive
apreciando,positive
refrescar,positive
espaçoso,positive
jovial,positive
emotivo,positive
conciso,positive
incisivo,positive
honrando,positive
embelezar,positive
fun,positive
ajustável,positive
chique,positive
aspirar,positive
retumbante,positive
ordenança,positive
endosso,positive
easy,positive
consumar,positive
simplificando,positive
wins,positive
sorridente,positive
win,positive
sabiamente,positive
refrescante,positive
fabulosa,positive
encantar,positive
destacável,positive
soberbo,positive
complementadas,positive
avidamente,positive
amigavelmente,positive
afável,positive
respeitoso,positive
peace,positive
milagroso,positive
isqueiro,positive
excitar,positive
arrumado,positive
sadia,positive
saboroso,positive
corajosamente,positive
advogou,positive
pináculo,positive
ovação,positive
suntuoso,positive
despistar,positive
saborear,positive
pontiagudo,positive
gratificante,positive
